,lon,lat,İlçe,yil,BEDD1,BEDD2,BEDD3,BEDD4,BEDD5,BEDD6,BEDD7,BEDD8,BEDD9,BEDD10,BEDD11,BEDD12,DTR1,DTR2,DTR3,DTR4,DTR5,DTR6,DTR7,DTR8,DTR9,DTR10,DTR11,DTR12,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FD10,FD11,FD12,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,R10mm1,R10mm2,R10mm3,R10mm4,R10mm5,R10mm6,R10mm7,R10mm8,R10mm9,R10mm10,R10mm11,R10mm12,R20mm1,R20mm2,R20mm3,R20mm4,R20mm5,R20mm6,R20mm7,R20mm8,R20mm9,R20mm10,R20mm11,R20mm12,RRt1,RRt2,RRt3,RRt4,RRt5,RRt6,RRt7,RRt8,RRt9,RRt10,RRt11,RRt12,RR11,RR12,RR13,RR14,RR15,RR16,RR17,RR18,RR19,RR110,RR111,RR112,SU1,SU2,SU3,SU4,SU5,SU6,SU7,SU8,SU9,SU10,SU11,SU12,TG1,TG2,TG3,TG4,TG5,TG6,TG7,TG8,TG9,TG10,TG11,TG12,TN1,TN2,TN3,TN4,TN5,TN6,TN7,TN8,TN9,TN10,TN11,TN12,TNn1,TNn2,TNn3,TNn4,TNn5,TNn6,TNn7,TNn8,TNn9,TNn10,TNn11,TNn12,TNx1,TNx2,TNx3,TNx4,TNx5,TNx6,TNx7,TNx8,TNx9,TNx10,TNx11,TNx12,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TX1,TX2,TX3,TX4,TX5,TX6,TX7,TX8,TX9,TX10,TX11,TX12,TXn1,TXn2,TXn3,TXn4,TXn5,TXn6,TXn7,TXn8,TXn9,TXn10,TXn11,TXn12,TXx1,TXx2,TXx3,TXx4,TXx5,TXx6,TXx7,TXx8,TXx9,TXx10,TXx11,TXx12,barley_land,barley_production,wheat_land,wheat_production,Arpa Verim,Buğday Verim,Bölge
335,39.25,33.25,Bala,2017,3.904673403,1.5703939,36.5253719,125.4644247,141.2537333,173.71464,198.55539,200.4582833,170.7532967,128.0219833,51.888569,6.792999333,10.533946,11.785471,14.00775833,17.796233,15.143905,14.91165867,16.25131833,16.629333,16.28603933,15.146762,13.23793333,11.69868367,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.752715567,5.761076433,5.845768,0.166493305,2.743590933,0.0,0.0,0,0.639075208,1.06099106,4.0979881,3.946632333,7,4,3,0,2,0,0,0,0,1,4,2,0,0,4,27,27,30,31,31,30,27,7,0,7.84024,7.90313,12.85992667,22.69644333,23.73882,27.68870667,30.15086,30.13635333,27.27904,22.65337667,15.33884,9.996916667,2.873973333,2.078356667,5.776516667,13.7043,15.87177667,20.19275333,22.39175,22.36571,19.80967,15.86802,9.25771,4.730976667,-0.557986667,-1.722186667,2.700713333,10.43242667,13.53235333,17.99596667,19.87097333,20.02712667,18.02671333,13.55153333,5.97687,2.462323333,5.778163333,7.059526667,9.20865,18.44328333,18.43036667,22.12829333,24.96666333,24.8179,21.62277667,17.73014667,12.52869333,8.69252,0,0,0,1,2,16,27,29,8,0,0,0,13.40791667,13.86383,19.78426667,31.50053,31.01567667,35.10441667,38.64304667,38.99505333,36.09569,31.01476667,22.49563333,16.42966333,9.14324,11.41568667,16.19491,26.46534667,26.99806333,32.67600333,36.51309667,36.39855333,33.23694,27.24193333,18.91375333,13.53112333,17.76021333,16.97021333,23.59850667,37.73633,35.86734667,38.04387667,42.20648333,41.45006333,39.25156667,34.83609333,26.10088667,19.26117333,335905,81604000,469212,126028000,242.9377289,268.5950012,4
336,39.25,33.25,Bala,2018,5.144561667,9.527608367,37.1525575,99.73782333,153.1421,179.26412,197.0901967,197.4091667,182.85747,132.5033467,28.00756857,12.05666113,10.572724,10.34270433,12.75403067,17.04136767,14.66847217,17.41676133,17.05841467,16.237432,17.0369115,13.147999,11.03558633,9.672917667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.127234333,6.410961167,5.837599667,0.20775611,3.945472333,0.0,0.0,0,0.534878257,2.657139667,9.991622133,3.486545,4,5,3,0,1,0,0,0,0,2,6,3,0,0,3,21,30,30,31,31,30,31,1,0,9.00555,9.705233333,13.65901667,20.12375,24.95562667,28.25831,30.72698,29.35865333,28.50364667,23.04808667,12.58084333,10.24068,4.07306,4.454516667,7.114383333,11.23061333,17.62755,19.52385667,22.58767333,21.77122333,20.76535,17.14431,7.540426667,6.080776667,2.206136667,1.16784,4.67573,8.20398,15.05834667,16.40070667,20.12129333,19.85904,18.15143333,15.9189,4.496406667,1.92364,7.305053333,9.687113333,10.50320667,14.24951333,20.09333333,22.82689667,24.74990667,23.03484667,22.53170667,18.71625,12.34391333,9.985916667,0,0,0,0,5,13,22,27,23,0,0,0,14.64576667,14.79722,19.86838,28.27197333,32.29603,36.9406,39.64608,38.00867667,37.80227333,30.29231,18.57601,15.75369333,10.35677,11.87407,15.14842667,23.24067,28.13598,33.02680333,37.12656667,36.07979,34.44295667,27.11021667,15.63357333,13.09152,18.06727,18.50156667,26.20358333,32.96766,36.59696667,40.83089667,41.95933,40.17374667,40.94892,32.50671333,23.81026333,19.18679667,336916,70224000,460934,94468000,208.431778,204.9490814,4
337,39.25,33.25,Bala,2019,1.840657586,19.06181867,34.78717067,104.3528133,154.6023867,179.9683467,204.8654267,205.20396,181.34782,138.95518,46.56902,15.834493,7.827165467,10.48800267,12.08827567,14.209503,15.037742,16.239463,18.139569,17.32975833,17.06285733,16.68551833,14.21949433,13.88104867,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.450501333,10.28629953,6.692143433,10.66358867,1.6556143,0.0,0.0,0,0.663897153,0.197916288,2.218475117,2.6642391,7,2,5,4,1,0,0,0,1,0,0,3,0,0,2,23,27,30,31,31,30,31,2,0,8.594646667,12.12999667,13.48726333,20.58527667,25.00313333,28.36408333,32.62920333,31.28869,28.58889667,23.64664333,14.80689333,10.13274,4.815516667,7.100983333,7.379663333,13.35988333,17.38024,20.26458333,24.01785,23.31339,20.94126333,16.10579667,8.246523333,4.017983333,2.813416667,4.095003333,5.2459,10.44226,14.97405667,16.85940667,20.28003667,21.64123667,17.84071333,13.69744333,4.447816667,0.782733333,6.919643333,10.21310667,10.42335667,15.43564333,19.15266333,23.18556,27.47519,25.55005667,23.33949,18.20924333,11.60459333,7.357433333,0,0,0,0,11,17,28,31,19,0,0,0,12.64270333,17.58896667,19.46792667,27.56938333,32.41796667,36.50403333,42.15738333,40.64317,38.00411667,32.7913,22.46602,17.89902667,9.801516667,14.34195,15.14983333,21.50324667,29.31852,33.16230333,39.33194,37.84649333,35.71766667,30.11630333,18.48573333,15.11097,15.60752333,20.09998333,24.74682667,31.89140667,35.3713,40.82052667,44.41096667,44.06007333,41.38267,35.84831333,25.70132667,20.28198,371400,92291000,451018,110756000,248.4948883,245.5689087,4
338,38.75,33.25,Şereflikoçhisar,1994,0.0,3.463114467,14.8363849,69.215912,128.8286633,161.3548567,177.9025467,181.3873567,158.1864433,123.4338467,37.22715267,8.796295167,7.9993584,10.10694093,11.22398483,15.148397,15.507911,16.88441167,16.96645233,16.858765,18.857085,14.347118,13.10665767,12.44129033,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.606205,12.68106387,17.44070333,1.75762288,2.915405667,0.001801064,0.0,0,0.031337906,1.561164167,2.392741,1.945619,3,11,7,2,2,0,0,0,0,0,1,1,0,0,1,13,25,30,31,31,30,30,0,0,6.913106667,9.249156667,11.01148333,17.07158333,22.54463,26.31609,27.42807333,27.80780667,25.96863,22.14937333,13.22722,9.161256667,3.147743333,4.260926667,5.260206667,9.33295,14.55129333,17.85005667,19.27918,19.88830667,17.39592,15.47176667,7.060343333,3.507183333,1.14214,1.57616,3.0285,6.72762,11.28642667,15.20959667,17.02166,18.07113667,15.54654,13.40265333,2.62146,-0.25206,5.640756667,6.4539,7.875496667,13.31805667,16.64987667,20.76102333,21.57873333,22.31697667,19.12874,18.67891333,10.41363667,6.83546,0,0,0,0,0,5,10,13,4,0,0,0,11.14711667,14.36787,16.48419333,24.48134,30.0592,34.73446667,36.24558667,36.74707667,36.25302667,29.81891333,20.16698333,15.94847667,8.362393333,9.387783333,10.58801333,19.08062667,24.90697333,31.04041667,33.446,34.46868667,32.62483333,27.39412333,14.67757,11.09075,15.17442667,17.03098,23.09916333,31.0018,34.43489667,39.53668667,39.63168333,39.85920667,38.69962667,32.67647333,23.67086333,20.56641333,329800,66164000,370000,50780000,200.6185608,137.2432404,4
339,38.75,33.25,Şereflikoçhisar,1995,0.4275818,1.700215667,57.15851933,71.09862267,126.9896467,191.1307267,183.3441767,189.6704033,166.8669633,89.052958,46.36571267,8.680582533,10.2804035,11.09135667,14.96320267,13.201409,14.523159,17.496363,15.61841667,17.04850967,18.245047,15.56824967,15.35226633,9.872143667,11,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.513822,6.549255333,4.980250333,9.251954333,3.924474533,0.003892604,0.0,0,0.069250577,1.74911055,3.682603333,5.629121667,4,4,3,5,3,0,0,0,0,0,2,4,0,0,11,10,28,30,31,31,30,20,12,0,6.33365,9.06922,15.41585333,17.25986333,22.41882667,29.79220667,27.96817667,28.81231667,26.85004333,18.77020667,14.78658,9.075533333,1.50672,3.647216667,7.957153333,10.51933667,15.05259333,21.17069333,20.43610667,20.82322333,18.59062333,11.57011333,8.038343333,4.694586667,-2.12504,2.24994,3.34376,6.993356667,12.30949,18.45061,18.56868333,19.20743333,17.0674,9.157406667,4.782193333,2.25048,4.096353333,5.51332,13.11243667,14.74244333,17.77937333,23.39572333,23.25923,23.04934,20.72392667,14.74952667,11.56722,8.72734,0,0,0,0,0,22,15,18,4,0,0,0,11.78711,14.73856667,22.92035667,23.72075667,29.57575333,38.66705333,36.05452333,37.87172667,36.83567333,27.13835667,23.39061333,14.56672333,7.57038,11.16829667,16.39126,18.68427333,23.71581,36.12381,33.55334,35.93274333,33.50069333,24.09477,20.29499333,11.12808,14.80407667,18.48154667,28.90214,30.77608333,34.52168667,41.19049,39.05940667,39.79840667,39.42231333,31.00097667,26.33122,17.05104667,479070,105674000,169150,29880000,220.581543,176.6479492,4
340,38.75,33.25,Şereflikoçhisar,1996,1.369425467,3.286265067,30.48857567,79.68346067,160.9892067,163.6794233,189.29715,186.17971,155.41103,110.8359487,30.231964,2.792307567,11.284563,11.31309367,12.91954767,14.42918967,15.61878167,16.370149,17.28887667,17.98218433,17.10319867,15.045558,13.00760817,8.7689606,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.063727,11.091654,2.911982,2.264684833,1.430564443,0.016373005,0.0,0,0.003700455,4.237968667,1.740935033,13.192974,2,8,1,2,0,0,0,0,0,6,1,6,0,0,0,14,31,30,31,31,30,26,0,0,8.543856667,8.65516,13.10529667,18.11834333,25.74061667,26.63319,28.62607,28.28730667,25.6911,20.92934,13.12969667,8.73773,3.23719,3.22578,6.693306667,10.67692667,17.70184333,18.51370333,20.28380333,19.84990667,17.88792,13.98419667,7.335816667,4.74583,1.642,0.49896,4.40793,7.166776667,14.29164333,16.26143333,17.24320333,17.78920667,16.37333333,12.64430333,5.04539,2.326996667,5.370243333,8.96646,9.70393,15.59749,20.92613333,20.81121333,22.98578,22.42377667,19.73277333,16.50230667,9.812016667,7.12314,0,0,0,0,7,6,16,14,3,0,0,0,14.52176,14.53887333,19.61285,25.10612,33.3206,34.88384667,37.57268333,37.83207333,34.99111,29.02973667,20.34341667,13.51479,10.66591,11.39138667,17.38106333,19.62184667,28.17771333,31.75277,35.01526333,35.94036333,32.84195333,24.58523667,18.34375,10.08121667,17.22006333,17.45614333,23.19306667,30.27305,37.11098333,38.02073,40.20432333,40.35838667,37.35086,31.36201,21.99169,16.77949333,515450,142162000,99520,19926000,275.8017273,200.2210541,4
341,38.75,33.25,Şereflikoçhisar,1997,0.14263916,1.8600362,20.163829,84.45395867,132.6648667,162.7347933,198.4585967,197.6333,154.80259,97.695537,32.25794467,2.291442867,9.659928667,13.29638,14.00964367,14.62940167,15.13521933,15.26406767,16.36993667,16.702216,15.66224867,16.03976067,14.81401567,10.6676668,6,13,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.259968,2.894585333,3.097060433,6.533168433,1.7727402,0.006636169,0.0,0,0.027608954,0.568889508,1.346617467,8.869608667,3,1,2,4,1,0,0,0,0,0,0,8,0,0,2,19,29,30,31,31,30,25,5,0,6.167286667,8.525316667,11.69039667,18.59538,22.96297333,26.42571333,29.71630667,29.38195,25.68834333,19.67971333,13.1187,8.079416667,1.64062,1.96997,4.55089,11.03408667,15.22794333,18.82907,21.94434667,21.64614,18.49202333,12.36034,6.350666667,3.311716667,-0.66196,-1.564246667,1.585783333,8.213566667,11.50425333,15.77528,19.76301333,20.20674333,16.67287333,10.82988333,2.29239,0.435813333,4.436296667,5.889823333,7.3449,15.13601,19.56880667,21.85988,24.01799333,23.28950333,20.27291667,14.08893333,10.44783333,6.572373333,0,0,0,0,1,13,23,28,6,0,0,0,11.30056667,15.26635667,18.56054667,25.66350667,30.36314,34.09314,38.31427667,38.34833,34.15426333,28.40007333,21.16466667,13.97939,6.510203333,11.44926,14.84648667,20.73924667,25.44397667,30.85756333,36.10372333,36.42639333,31.52006333,25.06572,16.21033333,9.15808,14.25502,17.41378333,22.81554667,30.93386667,34.45433333,37.08325333,40.50323667,39.73164,37.10627,32.34340333,25.56080333,17.81479,595280,144304000,39870,7858000,242.4136505,197.0905457,4
342,38.75,33.25,Şereflikoçhisar,1998,0.419830333,3.823791433,26.17802867,77.122254,148.4229633,159.41058,196.37383,192.7750367,162.7835267,131.4637833,69.30774,10.76195267,9.481722667,11.16564433,12.28447833,13.72606667,15.74924233,17.09348767,16.74872567,16.305474,15.83720633,15.76367267,15.11404267,13.25805667,6,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.877533,4.751923867,10.88994323,6.795986333,1.03033762,0.003987827,0.0,0,0.187694624,1.539180453,1.045761097,5.2687359,5,3,7,3,0,0,0,0,0,0,2,5,0,0,1,12,31,30,31,31,30,31,18,0,6.753246667,9.177113333,11.74067333,17.86222333,24.50247,26.26668333,31.29783,28.88951,26.45679,22.95674,17.08076333,10.45394,2.28349,3.753546667,5.447063333,10.77034667,16.44359667,17.60602,23.28302667,21.28517667,19.24754,15.75481333,10.30111667,4.495483333,-0.677873333,0.869066667,1.982156667,7.79095,12.03242333,15.04682333,20.57835667,19.29359333,17.46543333,13.81790333,7.831786667,2.18775,5.126883333,6.44694,9.619933333,14.92666667,21.16697667,20.69826333,26.43102,23.05467333,21.54114,17.85900667,12.63045333,7.266763333,0,0,0,0,3,6,25,21,7,1,0,0,11.76520667,14.91920667,17.73155,24.49641,32.19283,34.69951333,40.03173667,37.59065333,35.08471,31.51846333,25.41513,17.75356333,7.566653333,12.66358667,13.29849667,19.62474667,26.79996,31.85838667,36.54483333,35.80245333,31.21905,29.37271667,22.56447667,13.86270333,15.01142333,18.12351333,23.66082667,31.03957333,37.27810667,38.46794,43.76103667,39.25923667,38.55110667,33.25441667,28.17120667,20.783,616270,201704000,43540,11144000,327.2980957,255.9485474,4
343,38.75,33.25,Şereflikoçhisar,1999,2.1949361,5.3834331,35.27558343,87.95632,101.3139247,166.56975,185.3216133,199.6049633,172.5818867,119.863892,40.83798333,16.8210448,9.881129667,12.267753,14.201086,17.17576667,15.69666667,17.686242,16.698844,18.12886333,17.03362933,14.25336,13.08739017,8.845592667,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.967023667,5.714227667,1.781391133,0.447950283,0.174811226,3.29e-05,0.0,0,0.078790704,4.340238333,5.248173,4.5996898,8,3,1,0,0,0,0,0,0,2,4,4,0,0,6,18,26,30,31,31,30,28,6,0,6.77922,10.27310667,13.47035333,18.94563,19.92883,26.83874,28.17275333,30.57581333,27.40817667,21.85099667,14.23379333,11.17279,2.077563333,4.363606667,6.333326667,10.22974667,11.78615,17.92349333,20.25220667,22.23701333,19.71064,15.49065333,8.235076667,7.02279,-1.616243333,2.358256667,4.27622,7.589676667,9.290336667,13.90087667,17.84828333,19.17572,18.36458333,13.68332,5.373433333,1.877886667,6.28296,6.757383333,9.70131,13.53929667,14.72275333,20.88622667,22.57372,25.27314667,20.98267333,17.74265333,11.62742333,10.04876667,0,0,0,0,0,6,15,25,8,1,0,0,11.9587,16.63136667,20.53442333,27.40548333,27.48278333,35.60975,36.95104,40.36588,36.7443,29.74400333,21.32247667,15.86838333,7.38009,11.60180333,16.89305667,22.31969667,23.86492667,32.10179,34.33229333,36.72790667,33.51291,26.24538333,17.46310667,12.15898,15.84794,19.83683667,24.95476333,33.64947667,32.00294333,38.52869667,39.45349,43.11764667,39.39060333,31.99483333,24.79078667,20.4982,581230,145866000,69140,11691000,250.9608917,169.0917053,4
344,38.75,33.25,Şereflikoçhisar,2000,0.822682667,0.614461267,12.7894899,75.42814067,112.9961247,162.7378313,192.9431567,195.0056467,162.2389633,115.7218233,42.83607967,3.576232833,7.540447,10.394191,11.75315467,14.142157,13.15852067,16.402789,17.10337833,17.45249367,16.79410467,16.61748067,13.179965,11.52656267,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1011938,7.853360867,12.47222843,5.0182756,6.5433736,0.003507482,0.0,0,0.007116257,0.381437925,4.922286333,5.706684,9,5,5,2,5,0,0,0,0,0,5,4,0,0,1,14,25,30,31,31,30,30,3,0,8.4007,7.811536667,10.76775,17.69280667,20.99811333,26.59055667,29.57666667,29.22494,26.37390333,21.43120333,14.40504333,8.538743333,4.69049,2.53763,4.819293333,10.4499,14.46706667,18.41543333,21.43707333,21.16198333,18.72610667,13.87484667,8.538753333,3.17648,2.453413333,0.232273333,2.200826667,6.904796667,11.93192333,16.25614,18.32890333,19.38278,16.72887333,12.39005667,6.030466667,0.286116667,7.249873333,5.41103,7.142016667,15.87371,17.16041,21.57810667,23.78583667,22.76824333,20.6977,15.82486667,11.0477,6.711456667,0,0,0,0,0,13,22,22,6,0,0,0,12.23092333,12.93179333,16.57245333,24.59203667,27.62556667,34.81820333,38.54042667,38.61449,35.5202,30.49233,21.7187,14.70304667,9.108986667,10.43691333,12.18849333,18.89009333,21.93253,31.84807667,34.98254,36.67876333,33.86203333,27.07449333,19.05428,12.37232667,14.71110667,15.36954,20.68378333,31.09076667,31.81516333,38.19531667,41.78832667,39.83087667,37.38861,34.28328333,24.08669,16.90367333,590000,134471000,68160,12305000,227.9169464,180.5310974,4
345,38.75,33.25,Şereflikoçhisar,2001,0.0,6.438130833,18.7094828,79.77140367,154.92855,168.76837,193.34326,200.0137133,162.5210267,115.407867,49.69058167,13.384308,12.11558233,10.66770367,12.514764,11.48008033,12.86652333,15.879131,15.80691933,18.20055733,16.422904,15.364607,13.91743833,11.06002733,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.455048233,8.3876276,4.7549862,21.24622777,5.659270967,0.008357636,0.0,0,0.034931785,1.107247339,1.468521467,5.636071867,2,7,4,10,6,0,0,0,0,1,1,4,0,0,1,10,31,30,31,31,30,28,10,0,6.26965,10.34655667,11.42965333,18.12713667,25.10924,27.10215667,29.14946667,30.10496667,26.40211,21.35698333,14.95429667,10.69225333,0.70876,5.09275,5.121786667,12.29269333,18.7384,19.26874667,21.56781667,21.68017,18.93598333,14.37455667,8.793253333,5.518396667,-1.44834,2.925306667,3.121056667,9.0293,15.50878667,16.1956,19.29198,19.53748,17.02276,12.99549333,6.697826667,2.861413333,2.999586667,7.74713,7.40318,15.10728333,20.73901,21.58797333,23.02516667,24.02540667,20.38155,15.97150667,12.18708667,8.464336667,0,0,0,0,7,11,24,23,6,0,0,0,12.82437,15.76044,17.63655667,23.77278667,31.60491667,35.14789,37.37475333,39.88073,35.35887,29.73914667,22.71067667,16.5784,9.976186667,13.65189,14.27972333,18.95060333,28.00414667,30.94067667,35.36159333,38.05397333,33.42520333,24.65291333,20.08586333,13.90769667,15.91640333,17.80484,23.53539333,30.14785667,34.9303,39.55009333,38.79681333,41.33893667,37.56645667,33.97622667,26.58570667,19.69828333,559610,104392000,89230,13942000,186.5442047,156.2478943,4
346,38.75,33.25,Şereflikoçhisar,2002,0.484547923,1.45874025,58.34981433,98.281198,149.6282267,182.6380333,188.1063767,194.88505,172.8363433,136.6248567,63.80237733,7.046396893,10.274299,12.68882133,14.96681033,14.37292767,13.33498967,15.4866175,16.61883833,16.19887233,16.877909,18.00951367,17.10847267,17.04309233,3,1,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.577300333,3.487812833,2.150292233,6.837120667,4.568514433,0.028177363,0.0,0,0.026139856,0.17688124,1.414046335,0.380385133,4,3,2,3,3,0,0,0,0,0,1,0,0,0,12,18,28,30,31,31,30,31,15,0,8.06773,8.329706667,15.01099333,19.97812333,24.55219,28.50454333,28.70549333,29.05356667,27.43362,23.42635,16.53023333,9.264103333,3.16672,2.170316667,7.50183,12.51691667,17.91745667,20.83739333,20.72333333,21.56366,19.64559333,15.38909333,8.929743333,1.836946667,1.3426,0.795116667,3.201683333,10.12865333,15.707,18.58940667,18.3532,19.91281333,17.78635667,13.20827667,7.398836667,-0.40784,5.47127,4.77132,12.06177667,16.48309333,20.01004,22.75466,23.17678,23.64749,21.30181667,18.00468,10.72887333,3.436856667,0,0,0,0,12,20,16,25,13,0,0,0,13.44104,14.85913667,22.46864667,26.88983333,31.25245667,36.32400333,37.34217,37.76252333,36.52349333,33.39859,26.03821667,18.88006333,11.42819,10.26431333,16.28261333,21.46977667,27.51097333,32.88932333,34.33329333,36.50480667,33.65917333,30.81044333,23.79271667,16.25328333,15.20212333,18.19067667,27.28076,31.73997333,36.03433,39.00665667,39.77941333,39.16236667,39.08485333,35.77463667,28.59031,21.18573,567970,108049000,109500,123176000,190.2371674,1124.89502,4
347,38.75,33.25,Şereflikoçhisar,2003,2.1949463,5.630218333,46.043671,97.10877333,144.13798,167.1852733,188.42096,193.4335467,175.1877233,128.4488733,54.67524233,13.83414733,11.8461945,13.39056367,14.28427683,16.193682,16.79257833,17.58066967,16.91927333,15.68696867,17.55647067,15.055138,11.94707867,9.907325333,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.915801433,5.078273,4.594201667,0.805204916,0.045027936,0.000517748,0.0,0,0.040900338,1.8257793,6.126937,11.39026633,6,4,5,1,0,0,0,0,0,2,2,7,0,0,6,20,31,30,31,31,30,31,3,2,7.826126667,9.72523,14.05342333,19.86087,24.15768667,26.86982,28.95935,29.19496,27.66882333,22.68535,15.61753667,10.59928,2.069143333,3.22279,6.738553333,11.66781333,15.59433333,18.05974333,20.84472,21.849,19.64887333,15.87117667,10.27417667,6.07758,-2.019256667,0.689736667,2.853626667,8.526143333,11.71865667,15.60628333,17.82974,19.16139667,17.91855333,14.10917667,8.25996,1.79477,7.826526667,6.299016667,12.61140667,14.79888667,17.74429667,20.42623667,24.04628333,24.26846333,21.67413,18.88622,13.43177333,9.111746667,0,0,0,0,1,6,16,24,12,1,0,0,13.91535333,16.61337333,21.02283667,27.86151,32.38691333,35.6404,37.76401667,37.53597333,37.20537333,30.92630667,22.22123667,15.98491667,11.25387333,14.2383,16.13566333,22.95116333,27.93394667,33.98935,34.70348333,34.40145,33.52482,28.60157333,19.09243667,12.11477667,17.06081667,19.48911,27.01912667,33.77179333,36.18550667,37.49044667,41.2107,39.60032333,40.08764667,32.57367333,24.61195667,20.74793333,471520,86560000,144880,17054000,183.5765228,117.7112122,4
348,38.75,33.25,Şereflikoçhisar,2004,2.965647367,3.211812333,43.89729723,83.73345833,154.9000167,166.7095633,184.3050667,204.1207567,171.5075667,118.96534,37.98448667,5.473114,9.496941667,11.32794883,12.89163933,16.328474,16.398399,17.32345733,17.09647167,18.72651867,16.60922733,15.120792,11.81248867,11.37337867,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.620946733,5.501944533,5.449898333,1.136906123,0.274450909,4.93e-05,0.0,0,0.104089411,3.703971667,5.931514833,1.876510467,2,3,3,1,0,0,0,0,0,2,5,1,0,0,8,18,31,30,31,31,30,18,1,0,9.21291,9.106916667,14.20843667,18.52334667,25.20490667,27.13607333,28.25900333,30.78588333,27.30076667,21.79265333,13.93776,9.408686667,4.69154,3.54941,7.789956667,10.00549333,16.85777333,18.41369667,20.14058667,22.02684667,19.62679,14.87731667,8.55239,4.25159,2.13636,1.86467,4.893633333,6.559553333,13.21045,14.44555333,17.65080667,20.04656333,18.46913667,12.57961667,6.054446667,1.263783333,7.58212,5.689963333,10.18976,14.87274,21.38184667,23.39218,22.41753333,24.28204333,20.94115333,17.63001333,11.00104,8.110436667,0,0,0,0,4,12,15,29,13,0,0,0,14.18846667,14.87736333,20.68158333,26.33394667,33.25616667,35.73713333,37.23706333,40.75336,36.23602333,29.99810333,20.36488,15.62497333,11.33964,10.77437333,16.21372333,22.20675667,28.05862333,30.64593667,34.74012,39.34887667,33.37935667,25.35461667,17.17968333,12.12435333,17.90647333,18.45809333,25.33351,31.45129333,37.8768,39.78501667,39.48105,42.71834,38.60299333,33.02778667,24.07573667,18.86718333,525130,124792000,160960,30687000,237.6401978,190.6498566,4
